tissue,cell_line,drug_name_A,drug_name_B,synergy,PD_A,PD_B
Lung,NCIH2461,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH2591,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH2595,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH2722,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH2731,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH2795,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH28,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH2818,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH3122,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH322M,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH345,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH358,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH441,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH446,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH513,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH520,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH522,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH524,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH526,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH596,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH64,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH650,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH661,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH69,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH720,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH727,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH810,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH82,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH835,Trametinib,LGK974,1,PD_10,PD_15
Lung,NCIH841,Trametinib,LGK974,0,PD_10,PD_15
Lung,NCIH847,Trametinib,LGK974,0,PD_10,PD_15
Lung,PC14,Trametinib,LGK974,0,PD_10,PD_15
Lung,RERFLCKJ,Trametinib,LGK974,0,PD_10,PD_15
Lung,RERFLCSQ1,Trametinib,LGK974,1,PD_10,PD_15
Lung,SBC3,Trametinib,LGK974,0,PD_10,PD_15
Lung,SBC5,Trametinib,LGK974,0,PD_10,PD_15
Lung,SHP77,Trametinib,LGK974,0,PD_10,PD_15
Lung,SKLU1,Trametinib,LGK974,1,PD_10,PD_15
Lung,SKMES1,Trametinib,LGK974,1,PD_10,PD_15
Lung,SW1271,Trametinib,LGK974,0,PD_10,PD_15
Lung,SW1573,Trametinib,LGK974,0,PD_10,PD_15
Lung,SW900,Trametinib,LGK974,0,PD_10,PD_15
Lung,UMC11,Trametinib,LGK974,0,PD_10,PD_15
Lung,VMRCLCD,Trametinib,LGK974,0,PD_10,PD_15
Lung,A549,Lapatinib,LGK974,0,PD_03,PD_15
Lung,COLO668,Lapatinib,LGK974,0,PD_03,PD_15
Lung,CORL105,Lapatinib,LGK974,1,PD_03,PD_15
Lung,CORL23,Lapatinib,LGK974,1,PD_03,PD_15
Lung,CORL279,Lapatinib,LGK974,0,PD_03,PD_15
Lung,CORL311,Lapatinib,LGK974,0,PD_03,PD_15
Lung,CORL32,Lapatinib,LGK974,1,PD_03,PD_15
Lung,CORL88,Lapatinib,LGK974,0,PD_03,PD_15
Lung,CPCN,Lapatinib,LGK974,1,PD_03,PD_15
Lung,CALU3,Lapatinib,LGK974,0,PD_03,PD_15
Lung,CALU6,Lapatinib,LGK974,0,PD_03,PD_15
Lung,DMS114,Lapatinib,LGK974,0,PD_03,PD_15
Lung,DMS273,Lapatinib,LGK974,0,PD_03,PD_15
Lung,DMS53,Lapatinib,LGK974,0,PD_03,PD_15
Lung,EBC1,Lapatinib,LGK974,1,PD_03,PD_15
Lung,EMCBAC2,Lapatinib,LGK974,0,PD_03,PD_15
Lung,EPLC272H,Lapatinib,LGK974,1,PD_03,PD_15
Lung,HARA,Lapatinib,LGK974,1,PD_03,PD_15
Lung,HCC15,Lapatinib,LGK974,0,PD_03,PD_15
Lung,HCC44,Lapatinib,LGK974,0,PD_03,PD_15
Lung,HCC78,Lapatinib,LGK974,0,PD_03,PD_15
Lung,HCC827,Lapatinib,LGK974,1,PD_03,PD_15
Lung,HOP62,Lapatinib,LGK974,0,PD_03,PD_15
Lung,HOP92,Lapatinib,LGK974,0,PD_03,PD_15
Lung,IALM,Lapatinib,LGK974,0,PD_03,PD_15
Lung,ISTMES1,Lapatinib,LGK974,0,PD_03,PD_15
Lung,ISTSL2,Lapatinib,LGK974,1,PD_03,PD_15
Lung,KNS62,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LC1SQ,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LCLC103H,Lapatinib,LGK974,1,PD_03,PD_15
Lung,LCLC97TM1,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LK2,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LOUNH91,Lapatinib,LGK974,1,PD_03,PD_15
Lung,LU135,Lapatinib,LGK974,1,PD_03,PD_15
Lung,LU139,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LU165,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LU65,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LU99A,Lapatinib,LGK974,0,PD_03,PD_15
Lung,LXF289,Lapatinib,LGK974,0,PD_03,PD_15
Lung,MPP89,Lapatinib,LGK974,0,PD_03,PD_15
Lung,MS1,Lapatinib,LGK974,0,PD_03,PD_15
Lung,MSTO211H,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1048,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1092,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1155,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1299,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1341,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1355,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1417,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH1435,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH1563,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1568,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1573,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1581,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1623,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1648,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH1650,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1651,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1666,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH1688,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1693,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1703,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH1755,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1781,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1792,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH1793,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1838,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1869,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1876,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1915,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1944,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH196,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1975,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH1993,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2009,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2023,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2029,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2052,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2066,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2085,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH2087,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH209,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH211,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2122,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2141,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2170,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH2228,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH226,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH23,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2342,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2347,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2369,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2373,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2405,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2452,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2461,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2591,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2595,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2722,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2731,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2795,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH28,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH2818,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH3122,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH322M,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH345,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH358,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH441,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH446,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH513,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH520,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH522,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH524,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH526,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH596,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH64,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH650,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH661,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH69,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH720,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH727,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH810,Lapatinib,LGK974,0,PD_03,PD_15
Lung,NCIH82,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH835,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH841,Lapatinib,LGK974,1,PD_03,PD_15
Lung,NCIH847,Lapatinib,LGK974,0,PD_03,PD_15
Lung,PC14,Lapatinib,LGK974,1,PD_03,PD_15
Lung,RERFLCKJ,Lapatinib,LGK974,1,PD_03,PD_15
Lung,RERFLCSQ1,Lapatinib,LGK974,1,PD_03,PD_15
Lung,SBC3,Lapatinib,LGK974,0,PD_03,PD_15
Lung,SBC5,Lapatinib,LGK974,1,PD_03,PD_15
Lung,SHP77,Lapatinib,LGK974,0,PD_03,PD_15
Lung,SKLU1,Lapatinib,LGK974,0,PD_03,PD_15
Lung,SKMES1,Lapatinib,LGK974,1,PD_03,PD_15
Lung,SW1271,Lapatinib,LGK974,0,PD_03,PD_15
Lung,SW1573,Lapatinib,LGK974,0,PD_03,PD_15
Lung,SW900,Lapatinib,LGK974,0,PD_03,PD_15
Lung,UMC11,Lapatinib,LGK974,0,PD_03,PD_15
Lung,VMRCLCD,Lapatinib,LGK974,0,PD_03,PD_15
Lung,A549,Taselisib,LGK974,0,PD_08,PD_15
Lung,COLO668,Taselisib,LGK974,1,PD_08,PD_15
Lung,CORL105,Taselisib,LGK974,1,PD_08,PD_15
Lung,CORL23,Taselisib,LGK974,1,PD_08,PD_15
Lung,CORL279,Taselisib,LGK974,0,PD_08,PD_15
Lung,CORL311,Taselisib,LGK974,0,PD_08,PD_15
Lung,CORL32,Taselisib,LGK974,1,PD_08,PD_15
Lung,CORL88,Taselisib,LGK974,0,PD_08,PD_15
Lung,CPCN,Taselisib,LGK974,1,PD_08,PD_15
Lung,CALU3,Taselisib,LGK974,1,PD_08,PD_15
Lung,CALU6,Taselisib,LGK974,0,PD_08,PD_15
Lung,DMS114,Taselisib,LGK974,0,PD_08,PD_15
Lung,DMS273,Taselisib,LGK974,0,PD_08,PD_15
Lung,DMS53,Taselisib,LGK974,0,PD_08,PD_15
Lung,EBC1,Taselisib,LGK974,0,PD_08,PD_15
Lung,EMCBAC2,Taselisib,LGK974,0,PD_08,PD_15
Lung,EPLC272H,Taselisib,LGK974,1,PD_08,PD_15
Lung,HARA,Taselisib,LGK974,1,PD_08,PD_15
Lung,HCC15,Taselisib,LGK974,0,PD_08,PD_15
Lung,HCC44,Taselisib,LGK974,1,PD_08,PD_15
Lung,HCC78,Taselisib,LGK974,0,PD_08,PD_15
Lung,HCC827,Taselisib,LGK974,1,PD_08,PD_15
Lung,HOP62,Taselisib,LGK974,0,PD_08,PD_15
Lung,HOP92,Taselisib,LGK974,0,PD_08,PD_15
Lung,IALM,Taselisib,LGK974,0,PD_08,PD_15
Lung,ISTMES1,Taselisib,LGK974,0,PD_08,PD_15
Lung,ISTSL2,Taselisib,LGK974,1,PD_08,PD_15
Lung,KNS62,Taselisib,LGK974,0,PD_08,PD_15
Lung,LC1SQ,Taselisib,LGK974,1,PD_08,PD_15
Lung,LCLC103H,Taselisib,LGK974,1,PD_08,PD_15
Lung,LCLC97TM1,Taselisib,LGK974,1,PD_08,PD_15
Lung,LK2,Taselisib,LGK974,0,PD_08,PD_15
Lung,LOUNH91,Taselisib,LGK974,0,PD_08,PD_15
Lung,LU135,Taselisib,LGK974,1,PD_08,PD_15
Lung,LU139,Taselisib,LGK974,0,PD_08,PD_15
Lung,LU165,Taselisib,LGK974,0,PD_08,PD_15
Lung,LU65,Taselisib,LGK974,1,PD_08,PD_15
Lung,LU99A,Taselisib,LGK974,0,PD_08,PD_15
Lung,LXF289,Taselisib,LGK974,0,PD_08,PD_15
Lung,MPP89,Taselisib,LGK974,0,PD_08,PD_15
Lung,MS1,Taselisib,LGK974,1,PD_08,PD_15
Lung,MSTO211H,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1048,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1092,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1155,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1299,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1341,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1355,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1417,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1435,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1563,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1568,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1573,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1581,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1623,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1648,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1650,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1651,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1666,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1688,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1693,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1703,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1755,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1781,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1792,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1793,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1838,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1869,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1876,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH1915,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1944,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH196,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1975,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH1993,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2009,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2023,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2029,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2052,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2066,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2085,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2087,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH209,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH211,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2122,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2141,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2170,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2228,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH226,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH23,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2342,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2347,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2369,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2373,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2405,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2452,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2461,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2591,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2595,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH2722,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2731,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2795,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH28,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH2818,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH3122,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH322M,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH345,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH358,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH441,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH446,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH513,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH520,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH522,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH524,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH526,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH596,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH64,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH650,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH661,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH69,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH720,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH727,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH810,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH82,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH835,Taselisib,LGK974,1,PD_08,PD_15
Lung,NCIH841,Taselisib,LGK974,0,PD_08,PD_15
Lung,NCIH847,Taselisib,LGK974,1,PD_08,PD_15
Lung,PC14,Taselisib,LGK974,0,PD_08,PD_15
Lung,RERFLCKJ,Taselisib,LGK974,1,PD_08,PD_15
Lung,RERFLCSQ1,Taselisib,LGK974,1,PD_08,PD_15
Lung,SBC3,Taselisib,LGK974,1,PD_08,PD_15
Lung,SBC5,Taselisib,LGK974,1,PD_08,PD_15
Lung,SHP77,Taselisib,LGK974,0,PD_08,PD_15
Lung,SKLU1,Taselisib,LGK974,0,PD_08,PD_15
Lung,SKMES1,Taselisib,LGK974,1,PD_08,PD_15
Lung,SW1271,Taselisib,LGK974,0,PD_08,PD_15
Lung,SW1573,Taselisib,LGK974,0,PD_08,PD_15
Lung,SW900,Taselisib,LGK974,0,PD_08,PD_15
Lung,UMC11,Taselisib,LGK974,0,PD_08,PD_15
Lung,VMRCLCD,Taselisib,LGK974,0,PD_08,PD_15
Prostate,22RV1,Trametinib,Navitoclax,1,PD_10,PD_01
Prostate,BPH1,Trametinib,Navitoclax,1,PD_10,PD_01
Vulva,CAL39,Trametinib,Navitoclax,1,PD_10,PD_01
Prostate,DU145,Trametinib,Navitoclax,0,PD_10,PD_01
Biliary,EGI1,Trametinib,Navitoclax,1,PD_10,PD_01
Biliary,ETK1,Trametinib,Navitoclax,0,PD_10,PD_01
Prostate,LNCAPCLONEFGC,Trametinib,Navitoclax,1,PD_10,PD_01
Uterus,MESSA,Trametinib,Navitoclax,1,PD_10,PD_01
Testis,NCCIT,Trametinib,Navitoclax,0,PD_10,PD_01
Testis,NEC8,Trametinib,Navitoclax,1,PD_10,PD_01
Prostate,PC3,Trametinib,Navitoclax,1,PD_10,PD_01
Prostate,PWR1E,Trametinib,Navitoclax,1,PD_10,PD_01
Uterus,SKUT1,Trametinib,Navitoclax,0,PD_10,PD_01
Uterus,SKN,Trametinib,Navitoclax,0,PD_10,PD_01
Adrenal,SW13,Trametinib,Navitoclax,1,PD_10,PD_01
Biliary,TGBC1TKB,Trametinib,Navitoclax,1,PD_10,PD_01
Biliary,TGBC24TKB,Trametinib,Navitoclax,1,PD_10,PD_01
Prostate,VCAP,Trametinib,Navitoclax,0,PD_10,PD_01
Prostate,22RV1,Lapatinib,Navitoclax,0,PD_03,PD_01
Prostate,BPH1,Lapatinib,Navitoclax,1,PD_03,PD_01
Vulva,CAL39,Lapatinib,Navitoclax,1,PD_03,PD_01
Prostate,DU145,Lapatinib,Navitoclax,0,PD_03,PD_01
Biliary,EGI1,Lapatinib,Navitoclax,1,PD_03,PD_01
Biliary,ETK1,Lapatinib,Navitoclax,1,PD_03,PD_01
Prostate,LNCAPCLONEFGC,Lapatinib,Navitoclax,1,PD_03,PD_01
Uterus,MESSA,Lapatinib,Navitoclax,1,PD_03,PD_01
Testis,NCCIT,Lapatinib,Navitoclax,1,PD_03,PD_01
Testis,NEC8,Lapatinib,Navitoclax,1,PD_03,PD_01
Prostate,PC3,Lapatinib,Navitoclax,0,PD_03,PD_01
Prostate,PWR1E,Lapatinib,Navitoclax,0,PD_03,PD_01
Uterus,SKUT1,Lapatinib,Navitoclax,0,PD_03,PD_01
Uterus,SKN,Lapatinib,Navitoclax,0,PD_03,PD_01
Adrenal,SW13,Lapatinib,Navitoclax,1,PD_03,PD_01
Biliary,TGBC1TKB,Lapatinib,Navitoclax,1,PD_03,PD_01
Biliary,TGBC24TKB,Lapatinib,Navitoclax,1,PD_03,PD_01
Prostate,VCAP,Lapatinib,Navitoclax,0,PD_03,PD_01
Prostate,22RV1,Taselisib,Navitoclax,1,PD_08,PD_01
Prostate,BPH1,Taselisib,Navitoclax,0,PD_08,PD_01
Vulva,CAL39,Taselisib,Navitoclax,1,PD_08,PD_01
Prostate,DU145,Taselisib,Navitoclax,0,PD_08,PD_01
Biliary,EGI1,Taselisib,Navitoclax,1,PD_08,PD_01
Biliary,ETK1,Taselisib,Navitoclax,0,PD_08,PD_01
Prostate,LNCAPCLONEFGC,Taselisib,Navitoclax,1,PD_08,PD_01
Uterus,MESSA,Taselisib,Navitoclax,1,PD_08,PD_01
Testis,NCCIT,Taselisib,Navitoclax,1,PD_08,PD_01
Testis,NEC8,Taselisib,Navitoclax,1,PD_08,PD_01
Prostate,PC3,Taselisib,Navitoclax,0,PD_08,PD_01
Prostate,PWR1E,Taselisib,Navitoclax,0,PD_08,PD_01
Uterus,SKUT1,Taselisib,Navitoclax,0,PD_08,PD_01
Uterus,SKN,Taselisib,Navitoclax,0,PD_08,PD_01
Adrenal,SW13,Taselisib,Navitoclax,0,PD_08,PD_01
Biliary,TGBC1TKB,Taselisib,Navitoclax,0,PD_08,PD_01
Biliary,TGBC24TKB,Taselisib,Navitoclax,1,PD_08,PD_01
Prostate,VCAP,Taselisib,Navitoclax,0,PD_08,PD_01
Prostate,22RV1,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,BPH1,Navitoclax,Axitinib,1,PD_01,PD_02
Vulva,CAL39,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,DU145,Navitoclax,Axitinib,0,PD_01,PD_02
Biliary,EGI1,Navitoclax,Axitinib,1,PD_01,PD_02
Biliary,ETK1,Navitoclax,Axitinib,1,PD_01,PD_02
Biliary,HUCCT1,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,LNCAPCLONEFGC,Navitoclax,Axitinib,0,PD_01,PD_02
Uterus,MESSA,Navitoclax,Axitinib,1,PD_01,PD_02
Testis,NCCIT,Navitoclax,Axitinib,1,PD_01,PD_02
Testis,NEC8,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,PC3,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,PWR1E,Navitoclax,Axitinib,1,PD_01,PD_02
Uterus,SKUT1,Navitoclax,Axitinib,1,PD_01,PD_02
Uterus,SKN,Navitoclax,Axitinib,1,PD_01,PD_02
Adrenal,SW13,Navitoclax,Axitinib,1,PD_01,PD_02
Biliary,TGBC1TKB,Navitoclax,Axitinib,1,PD_01,PD_02
Biliary,TGBC24TKB,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,VCAP,Navitoclax,Axitinib,1,PD_01,PD_02
Prostate,22RV1,Navitoclax,Afatinib,0,PD_01,PD_03
Prostate,BPH1,Navitoclax,Afatinib,1,PD_01,PD_03
Vulva,CAL39,Navitoclax,Afatinib,1,PD_01,PD_03
Prostate,DU145,Navitoclax,Afatinib,0,PD_01,PD_03
Biliary,EGI1,Navitoclax,Afatinib,1,PD_01,PD_03
Biliary,ETK1,Navitoclax,Afatinib,1,PD_01,PD_03
Biliary,HUCCT1,Navitoclax,Afatinib,1,PD_01,PD_03
Prostate,LNCAPCLONEFGC,Navitoclax,Afatinib,1,PD_01,PD_03
Uterus,MESSA,Navitoclax,Afatinib,0,PD_01,PD_03
Testis,NCCIT,Navitoclax,Afatinib,0,PD_01,PD_03
Testis,NEC8,Navitoclax,Afatinib,1,PD_01,PD_03
Prostate,PC3,Navitoclax,Afatinib,1,PD_01,PD_03
Prostate,PWR1E,Navitoclax,Afatinib,1,PD_01,PD_03
Uterus,SKUT1,Navitoclax,Afatinib,1,PD_01,PD_03
