Perturbation,Excess,cell_line,tissue
PD_07_PD_08,-0.0044819725388075,FU97,stomach
PD_07_PD_10,-0.010062326353646,FU97,stomach
PD_08_PD_10,-0.2661820511181304,FU97,stomach
PD_08_PD_12,-0.0238874484376712,FU97,stomach
PD_08_PD_14,-0.1010660178983031,FU97,stomach
PD_08_PD_15,-0.000283952875693,FU97,stomach
PD_10_PD_12,-0.0031897930234364,FU97,stomach
PD_10_PD_13,0.0054882177620998,FU97,stomach
PD_10_PD_15,-0.0007734562831746,FU97,stomach
PD_01_PD_08,-0.0181037997257262,GCIY,stomach
PD_01_PD_10,-0.0009627468177141,GCIY,stomach
PD_06_PD_08,2.8442031951847472e-08,GCIY,stomach
PD_06_PD_10,-0.5206106735464732,GCIY,stomach
PD_06_PD_14,-0.0122807748882743,GCIY,stomach
PD_07_PD_08,-2.2510318906654447e-06,GCIY,stomach
PD_07_PD_10,-1.329225618462715e-11,GCIY,stomach
PD_08_PD_10,-0.0021143715905228,GCIY,stomach
PD_08_PD_12,-0.0006519697448416,GCIY,stomach
PD_08_PD_14,-0.012932744632671,GCIY,stomach
PD_08_PD_15,-1.0054018506622243e-07,GCIY,stomach
PD_10_PD_12,1.213473765915296e-13,GCIY,stomach
PD_10_PD_13,1.213473765915296e-13,GCIY,stomach
PD_10_PD_15,-1.525446435834965e-13,GCIY,stomach
PD_01_PD_08,-0.0483682670510831,HGC27,stomach
PD_01_PD_10,-0.0013734157800809,HGC27,stomach
PD_06_PD_08,2.049421182315214e-06,HGC27,stomach
PD_06_PD_10,-0.5218409030831723,HGC27,stomach
PD_06_PD_14,-0.0384650583781412,HGC27,stomach
PD_07_PD_08,-1.2313781917683286e-05,HGC27,stomach
PD_07_PD_10,-9.234502051924665e-12,HGC27,stomach
PD_08_PD_10,-0.0045725369196871,HGC27,stomach
PD_08_PD_12,-0.0285590377279153,HGC27,stomach
PD_08_PD_14,-0.0670240960531995,HGC27,stomach
PD_08_PD_15,-3.993858483375412e-06,HGC27,stomach
PD_10_PD_12,-2.4730995029642596e-11,HGC27,stomach
PD_10_PD_13,3.075317778211684e-14,HGC27,stomach
PD_10_PD_15,-2.664535259100376e-14,HGC27,stomach
PD_01_PD_08,-0.0077975354833216,HS746T,stomach
PD_01_PD_10,-0.000446055406595,HS746T,stomach
PD_06_PD_08,4.8812920483420896e-08,HS746T,stomach
PD_06_PD_10,-0.5035748189694114,HS746T,stomach
PD_06_PD_14,-0.01259843367582,HS746T,stomach
PD_07_PD_08,-8.24174378744047e-07,HS746T,stomach
PD_07_PD_10,-9.16100528769448e-12,HS746T,stomach
PD_08_PD_10,-0.0011128105101019,HS746T,stomach
PD_08_PD_12,-0.0008327908580142,HS746T,stomach
PD_08_PD_14,-0.0134312245337212,HS746T,stomach
PD_08_PD_15,-1.086293551777473e-07,HS746T,stomach
PD_10_PD_12,-1.2101352142579458e-09,HS746T,stomach
PD_10_PD_13,3.567146578120628e-13,HS746T,stomach
PD_10_PD_15,-3.8347103270552907e-13,HS746T,stomach
PD_01_PD_02,-0.0042197626085886,HSC39,stomach
PD_01_PD_03,-0.0086878862227768,HSC39,stomach
PD_01_PD_08,-0.0374601940025105,HSC39,stomach
PD_01_PD_10,-0.0098364108917604,HSC39,stomach
PD_03_PD_05,-6.768175242477524e-09,HSC39,stomach
PD_03_PD_06,-0.022957521377409,HSC39,stomach
PD_03_PD_07,-1.9366147574473302e-09,HSC39,stomach
PD_03_PD_08,-0.0230799829848694,HSC39,stomach
PD_03_PD_09,-3.55580345390294e-07,HSC39,stomach
PD_03_PD_10,-2.250390258584645e-07,HSC39,stomach
PD_03_PD_11,-2.250850903440238e-07,HSC39,stomach
PD_03_PD_12,-2.3003821070233244e-13,HSC39,stomach
PD_03_PD_15,-8.475775636895833e-12,HSC39,stomach
PD_06_PD_08,0.003296686295042,HSC39,stomach
PD_06_PD_10,-0.5080823613010655,HSC39,stomach
PD_06_PD_14,-0.0136966256856706,HSC39,stomach
PD_07_PD_08,-0.0066378265274648,HSC39,stomach
PD_07_PD_10,-1.5203118763906787e-09,HSC39,stomach
PD_08_PD_10,-0.2989615155606342,HSC39,stomach
PD_08_PD_12,-0.0001237476126986,HSC39,stomach
PD_08_PD_14,-0.0138203732983692,HSC39,stomach
PD_08_PD_15,-0.0004057215935638,HSC39,stomach
PD_10_PD_12,-1.010296346581896e-07,HSC39,stomach
PD_10_PD_13,4.606870440682087e-11,HSC39,stomach
PD_10_PD_15,-3.3994140835602587e-11,HSC39,stomach
PD_01_PD_02,-0.0021017952141267,IM95,stomach
PD_01_PD_03,-0.0052997732649946,IM95,stomach
PD_01_PD_08,-0.0268132481390959,IM95,stomach
PD_01_PD_10,-0.0043294170334046,IM95,stomach
PD_03_PD_05,-2.9327358319619634e-09,IM95,stomach
PD_03_PD_06,-0.025006796391518,IM95,stomach
PD_03_PD_07,-3.300958395513476e-10,IM95,stomach
PD_03_PD_08,-0.0253523124462649,IM95,stomach
PD_03_PD_09,-1.3968863366020656e-07,IM95,stomach
PD_03_PD_10,-1.1531134621600714e-06,IM95,stomach
PD_03_PD_11,-1.153282487509344e-06,IM95,stomach
PD_03_PD_12,-1.0880185641326535e-13,IM95,stomach
PD_03_PD_15,-2.1255219806448618e-12,IM95,stomach
PD_06_PD_08,0.0048187741845494,IM95,stomach
PD_06_PD_10,-0.5418581414729522,IM95,stomach
PD_06_PD_14,-0.0179033005620985,IM95,stomach
PD_07_PD_08,-0.0076796572640492,IM95,stomach
PD_07_PD_10,-3.380216773152256e-09,IM95,stomach
PD_08_PD_10,-0.232921519638345,IM95,stomach
PD_08_PD_12,-0.0004234285192611,IM95,stomach
PD_08_PD_14,-0.0183267290813593,IM95,stomach
PD_08_PD_15,-0.0005116494585342,IM95,stomach
PD_10_PD_12,-5.10702591327572e-15,IM95,stomach
PD_10_PD_13,1.6902534927254462e-10,IM95,stomach
PD_10_PD_15,-1.4511236656744586e-10,IM95,stomach
PD_01_PD_02,-0.0047742872282622,KATOIII,stomach
PD_01_PD_03,-0.0094280435837277,KATOIII,stomach
PD_01_PD_08,-0.0344020503382035,KATOIII,stomach
PD_01_PD_10,-0.0101548231594438,KATOIII,stomach
PD_03_PD_05,-3.7121689056007763e-09,KATOIII,stomach
PD_03_PD_06,-0.022071764893557,KATOIII,stomach
PD_03_PD_07,-7.658929046527874e-10,KATOIII,stomach
PD_03_PD_08,-0.022158611615198,KATOIII,stomach
PD_03_PD_09,-1.8593978545755618e-07,KATOIII,stomach
PD_03_PD_10,-1.3005333221460802e-07,KATOIII,stomach
PD_03_PD_11,-1.3006979304730493e-07,KATOIII,stomach
PD_03_PD_12,-5.850875339774575e-14,KATOIII,stomach
PD_03_PD_15,-3.584355035002318e-12,KATOIII,stomach
PD_06_PD_08,0.0027946573874418,KATOIII,stomach
PD_06_PD_10,-0.5003606278669349,KATOIII,stomach
PD_06_PD_14,-0.0127096456048813,KATOIII,stomach
PD_07_PD_08,-0.006187040998002,KATOIII,stomach
PD_07_PD_10,-6.010786313126458e-10,KATOIII,stomach
PD_08_PD_10,-0.2969752047454816,KATOIII,stomach
PD_08_PD_12,-8.756618552219209e-05,KATOIII,stomach
PD_08_PD_14,-0.0127972117904034,KATOIII,stomach
PD_08_PD_15,-0.0003643379958457,KATOIII,stomach
PD_10_PD_12,-4.9631524112747634e-08,KATOIII,stomach
PD_10_PD_13,1.6462387009141818e-11,KATOIII,stomach
PD_10_PD_15,-1.2853162978387898e-11,KATOIII,stomach
PD_01_PD_02,-0.002595642067939,MKN1,stomach
PD_01_PD_03,-0.0053998031185558,MKN1,stomach
PD_01_PD_08,-0.0108059978133024,MKN1,stomach
PD_01_PD_10,-0.0081031801718662,MKN1,stomach
PD_03_PD_05,-5.868150410037741e-11,MKN1,stomach
PD_03_PD_06,-0.0542685571230174,MKN1,stomach
PD_03_PD_07,-7.751577157932843e-12,MKN1,stomach
PD_03_PD_08,-3.1213295241805383e-06,MKN1,stomach
PD_03_PD_09,-5.868150410037741e-11,MKN1,stomach
PD_03_PD_10,-9.866153061199868e-08,MKN1,stomach
PD_03_PD_11,-9.87148898179413e-08,MKN1,stomach
PD_03_PD_12,-2.332919413206014e-10,MKN1,stomach
PD_03_PD_15,-1.425526363618701e-13,MKN1,stomach
PD_06_PD_08,1.5351386828399427e-11,MKN1,stomach
PD_06_PD_10,-0.5170903350271434,MKN1,stomach
PD_06_PD_14,-0.0328520903380864,MKN1,stomach
PD_07_PD_08,-3.767032241697166e-10,MKN1,stomach
PD_07_PD_10,-4.223288385674096e-10,MKN1,stomach
PD_08_PD_10,-0.0124636930278773,MKN1,stomach
PD_08_PD_12,-0.0152225032001478,MKN1,stomach
PD_08_PD_14,-0.0480745935381498,MKN1,stomach
PD_08_PD_15,-1.5565770894454545e-11,MKN1,stomach
PD_10_PD_12,-9.923517119148071e-09,MKN1,stomach
PD_10_PD_13,5.3359427987231805e-11,MKN1,stomach
PD_10_PD_15,-3.4223179845582756e-11,MKN1,stomach
PD_01_PD_08,-0.0184062368999827,MKN28,stomach
PD_01_PD_10,-0.0010289410837523,MKN28,stomach
PD_06_PD_08,2.8272377883276082e-08,MKN28,stomach
PD_06_PD_10,-0.5172269990775398,MKN28,stomach
PD_06_PD_14,-0.0158872320798261,MKN28,stomach
PD_07_PD_08,-2.2383143853943466e-06,MKN28,stomach
PD_07_PD_10,-9.132028466751764e-12,MKN28,stomach
PD_08_PD_10,-0.0019842256256817,MKN28,stomach
PD_08_PD_12,-0.0011965707130989,MKN28,stomach
PD_08_PD_14,-0.0170838027921064,MKN28,stomach
PD_08_PD_15,-9.982626947291352e-08,MKN28,stomach
PD_10_PD_12,1.1868284133242926e-13,MKN28,stomach
PD_10_PD_13,1.1868284133242926e-13,MKN28,stomach
PD_10_PD_15,-1.4888090760223352e-13,MKN28,stomach
PD_01_PD_02,-0.0621968780683107,MKN45,stomach
PD_01_PD_03,-0.0906910286025419,MKN45,stomach
PD_01_PD_08,-0.1518687025203586,MKN45,stomach
PD_01_PD_10,-0.1034215991975923,MKN45,stomach
PD_03_PD_05,-0.0016936196822826,MKN45,stomach
PD_03_PD_06,-0.078044352423467,MKN45,stomach
PD_03_PD_07,-0.000720037373552,MKN45,stomach
PD_03_PD_08,-0.0753291052136558,MKN45,stomach
PD_03_PD_09,-0.0016880576586023,MKN45,stomach
PD_03_PD_10,-0.0083876459694443,MKN45,stomach
PD_03_PD_11,-0.0090117359920636,MKN45,stomach
PD_03_PD_12,-1.1389780777526504e-05,MKN45,stomach
PD_03_PD_15,-6.395247033275098e-05,MKN45,stomach
PD_06_PD_08,0.0044322835441295,MKN45,stomach
PD_06_PD_10,-0.4981142522298688,MKN45,stomach
PD_06_PD_14,-0.0308603533897027,MKN45,stomach
PD_07_PD_08,-0.0056520697414141,MKN45,stomach
PD_07_PD_10,-0.0015855105064184,MKN45,stomach
PD_08_PD_10,-0.4420177804486475,MKN45,stomach
PD_08_PD_12,-1.6287108442925025e-05,MKN45,stomach
PD_08_PD_14,-0.0308766400499408,MKN45,stomach
PD_08_PD_15,-0.0007667054811489,MKN45,stomach
PD_10_PD_12,-0.0009104257308261,MKN45,stomach
PD_10_PD_13,0.0006372205244026,MKN45,stomach
PD_10_PD_15,-0.0001191669948675,MKN45,stomach
PD_01_PD_02,-0.0017773192942426,NCIN87,stomach
PD_01_PD_03,-0.0090279720668816,NCIN87,stomach
PD_01_PD_08,-0.0312812707291467,NCIN87,stomach
PD_01_PD_10,-0.0044088674444612,NCIN87,stomach
PD_03_PD_05,-2.9110575616719814e-06,NCIN87,stomach
PD_03_PD_06,-0.0211335156219955,NCIN87,stomach
PD_03_PD_07,-3.827861245753184e-07,NCIN87,stomach
PD_03_PD_08,-0.0211335156219955,NCIN87,stomach
PD_03_PD_09,-2.911057221943736e-06,NCIN87,stomach
PD_03_PD_10,-2.829322455388805e-05,NCIN87,stomach
PD_03_PD_11,-2.82997629441617e-05,NCIN87,stomach
PD_03_PD_12,0.0,NCIN87,stomach
PD_03_PD_15,-2.8315751299246017e-08,NCIN87,stomach
PD_06_PD_08,0.001363817207334,NCIN87,stomach
PD_06_PD_10,-0.5432966276848364,NCIN87,stomach
PD_06_PD_14,-0.0084962321121241,NCIN87,stomach
PD_07_PD_08,-0.0025185692454067,NCIN87,stomach
PD_07_PD_10,-1.0764566304999337e-07,NCIN87,stomach
PD_08_PD_10,-0.4649328704578763,NCIN87,stomach
PD_08_PD_12,0.0,NCIN87,stomach
PD_08_PD_14,-0.0084962321121241,NCIN87,stomach
PD_08_PD_15,-0.0001945425045415,NCIN87,stomach
PD_10_PD_12,-1.939905791559226e-09,NCIN87,stomach
PD_10_PD_13,6.548540376627443e-09,NCIN87,stomach
PD_10_PD_15,-4.095125127889787e-09,NCIN87,stomach
PD_01_PD_02,-0.0042197626085886,NUGC3,stomach
PD_01_PD_03,-0.0086878862227768,NUGC3,stomach
PD_01_PD_08,-0.0374601940025105,NUGC3,stomach
PD_01_PD_10,-0.0098364108917604,NUGC3,stomach
PD_03_PD_05,-6.768175242477524e-09,NUGC3,stomach
PD_03_PD_06,-0.022957521377409,NUGC3,stomach
PD_03_PD_07,-1.9366147574473302e-09,NUGC3,stomach
PD_03_PD_08,-0.0230799829848694,NUGC3,stomach
PD_03_PD_09,-3.55580345390294e-07,NUGC3,stomach
PD_03_PD_10,-2.250390258584645e-07,NUGC3,stomach
PD_03_PD_11,-2.250850903440238e-07,NUGC3,stomach
PD_03_PD_12,-2.3003821070233244e-13,NUGC3,stomach
PD_03_PD_15,-8.475775636895833e-12,NUGC3,stomach
PD_06_PD_08,0.003296686295042,NUGC3,stomach
PD_06_PD_10,-0.5080823613010655,NUGC3,stomach
PD_06_PD_14,-0.0136966256856706,NUGC3,stomach
PD_07_PD_08,-0.0066378265274648,NUGC3,stomach
PD_07_PD_10,-1.5203118763906787e-09,NUGC3,stomach
PD_08_PD_10,-0.2989615155606342,NUGC3,stomach
PD_08_PD_12,-0.0001237476126986,NUGC3,stomach
PD_08_PD_14,-0.0138203732983692,NUGC3,stomach
PD_08_PD_15,-0.0004057215935638,NUGC3,stomach
PD_10_PD_12,-1.010296346581896e-07,NUGC3,stomach
PD_10_PD_13,4.606870440682087e-11,NUGC3,stomach
PD_10_PD_15,-3.3994140835602587e-11,NUGC3,stomach
PD_01_PD_08,-0.1354560231404173,NUGC4,stomach
PD_01_PD_10,-0.0018853330174392,NUGC4,stomach
PD_06_PD_08,0.1385411749439073,NUGC4,stomach
PD_06_PD_10,-0.3866626494779472,NUGC4,stomach
PD_06_PD_14,-0.1138105351559299,NUGC4,stomach
PD_07_PD_08,-0.0712933413621577,NUGC4,stomach
PD_07_PD_10,-5.248224077547548e-11,NUGC4,stomach
PD_08_PD_10,-0.2503481272416629,NUGC4,stomach
PD_08_PD_12,-0.0137374741650878,NUGC4,stomach
PD_08_PD_14,-0.1275384314756044,NUGC4,stomach
PD_08_PD_15,-0.0220845917650606,NUGC4,stomach
PD_10_PD_12,-4.2399583843888417e-10,NUGC4,stomach
PD_10_PD_13,4.518607710224387e-12,NUGC4,stomach
PD_10_PD_15,-3.171019002934372e-12,NUGC4,stomach
PD_01_PD_02,-0.0025045131266261,OCUM1,stomach
PD_01_PD_03,-0.0060881255941221,OCUM1,stomach
PD_01_PD_08,-0.0328984637851043,OCUM1,stomach
PD_01_PD_10,-0.0040548951363144,OCUM1,stomach
PD_03_PD_05,-1.0404133085062384e-06,OCUM1,stomach
PD_03_PD_06,-0.01763238711593,OCUM1,stomach
PD_03_PD_07,-1.1577142899898973e-07,OCUM1,stomach
PD_03_PD_08,-0.01763238711593,OCUM1,stomach
PD_03_PD_09,-1.0404122547935657e-06,OCUM1,stomach
PD_03_PD_10,-1.2439996805002629e-05,OCUM1,stomach
PD_03_PD_11,-1.244534252309304e-05,OCUM1,stomach
PD_03_PD_12,0.0,OCUM1,stomach
PD_03_PD_15,-7.484296182802552e-09,OCUM1,stomach
PD_06_PD_08,0.001507046027883,OCUM1,stomach
PD_06_PD_10,-0.5472219985115245,OCUM1,stomach
PD_06_PD_14,-0.0088463203506928,OCUM1,stomach
PD_07_PD_08,-0.0026721656174861,OCUM1,stomach
PD_07_PD_10,-9.11528237335091e-08,OCUM1,stomach
PD_08_PD_10,-0.4616864676742197,OCUM1,stomach
PD_08_PD_12,0.0,OCUM1,stomach
PD_08_PD_14,-0.0088463203506928,OCUM1,stomach
PD_08_PD_15,-0.00023611071354,OCUM1,stomach
PD_10_PD_12,-9.95786009205801e-10,OCUM1,stomach
PD_10_PD_13,5.351364906758249e-09,OCUM1,stomach
PD_10_PD_15,-3.746876364729701e-09,OCUM1,stomach
PD_01_PD_02,-0.0047742872282622,RERFGC1B,stomach
PD_01_PD_03,-0.0094280435837277,RERFGC1B,stomach
PD_01_PD_08,-0.0344020503382035,RERFGC1B,stomach
PD_01_PD_10,-0.0101548231594438,RERFGC1B,stomach
PD_03_PD_05,-3.7121689056007763e-09,RERFGC1B,stomach
PD_03_PD_06,-0.022071764893557,RERFGC1B,stomach
PD_03_PD_07,-7.658929046527874e-10,RERFGC1B,stomach
PD_03_PD_08,-0.022158611615198,RERFGC1B,stomach
PD_03_PD_09,-1.8593978545755618e-07,RERFGC1B,stomach
PD_03_PD_10,-1.3005333221460802e-07,RERFGC1B,stomach
PD_03_PD_11,-1.3006979304730493e-07,RERFGC1B,stomach
PD_03_PD_12,-5.850875339774575e-14,RERFGC1B,stomach
PD_03_PD_15,-3.584355035002318e-12,RERFGC1B,stomach
PD_06_PD_08,0.0027946573874418,RERFGC1B,stomach
PD_06_PD_10,-0.5003606278669349,RERFGC1B,stomach
PD_06_PD_14,-0.0127096456048813,RERFGC1B,stomach
PD_07_PD_08,-0.006187040998002,RERFGC1B,stomach
PD_07_PD_10,-6.010786313126458e-10,RERFGC1B,stomach
PD_08_PD_10,-0.2969752047454816,RERFGC1B,stomach
PD_08_PD_12,-8.756618552219209e-05,RERFGC1B,stomach
PD_08_PD_14,-0.0127972117904034,RERFGC1B,stomach
PD_08_PD_15,-0.0003643379958457,RERFGC1B,stomach
PD_10_PD_12,-4.9631524112747634e-08,RERFGC1B,stomach
PD_10_PD_13,1.6462387009141818e-11,RERFGC1B,stomach
PD_10_PD_15,-1.2853162978387898e-11,RERFGC1B,stomach
PD_01_PD_02,-0.0016981018779986,SKGT2,stomach
PD_01_PD_03,-0.0085414970174401,SKGT2,stomach
PD_01_PD_08,-0.0330456743983824,SKGT2,stomach
PD_01_PD_10,-0.0045983179507216,SKGT2,stomach
PD_03_PD_05,-2.9110792091335824e-06,SKGT2,stomach
PD_03_PD_06,-0.0213158454941024,SKGT2,stomach
PD_03_PD_07,-3.827862313787733e-07,SKGT2,stomach
PD_03_PD_08,-0.0213158454941024,SKGT2,stomach
PD_03_PD_09,-2.911078869405337e-06,SKGT2,stomach
PD_03_PD_10,-2.8303563660125874e-05,SKGT2,stomach
PD_03_PD_11,-2.831010206838513e-05,SKGT2,stomach
PD_03_PD_12,0.0,SKGT2,stomach
PD_03_PD_15,-2.8315756184227325e-08,SKGT2,stomach
PD_06_PD_08,0.0013638188136543,SKGT2,stomach
PD_06_PD_10,-0.5428507657859891,SKGT2,stomach
PD_06_PD_14,-0.0085011877919436,SKGT2,stomach
PD_07_PD_08,-0.0025185867934751,SKGT2,stomach
PD_07_PD_10,-1.0764625790748995e-07,SKGT2,stomach
PD_08_PD_10,-0.4692163345612985,SKGT2,stomach
PD_08_PD_12,0.0,SKGT2,stomach
PD_08_PD_14,-0.0085011877919436,SKGT2,stomach
PD_08_PD_15,-0.0001945437354856,SKGT2,stomach
PD_10_PD_12,-1.1836241986529215e-09,SKGT2,stomach
PD_10_PD_13,6.548558362240442e-09,SKGT2,stomach
PD_10_PD_15,-4.095149996885539e-09,SKGT2,stomach
PD_01_PD_02,-0.0043804772218585,SNU1,stomach
PD_01_PD_03,-0.0086211698836304,SNU1,stomach
PD_01_PD_08,-0.166977817255124,SNU1,stomach
PD_01_PD_10,-0.0100898667803156,SNU1,stomach
PD_03_PD_05,-2.4162150724649223e-08,SNU1,stomach
PD_03_PD_06,-0.1379518604150225,SNU1,stomach
PD_03_PD_07,-2.833953072212125e-09,SNU1,stomach
PD_03_PD_08,-0.1379518604150225,SNU1,stomach
PD_03_PD_09,-0.0976144754336758,SNU1,stomach
PD_03_PD_10,-5.199651611498268e-07,SNU1,stomach
PD_03_PD_11,-5.201602397697513e-07,SNU1,stomach
PD_03_PD_12,0.0,SNU1,stomach
PD_03_PD_15,-3.432854001061969e-11,SNU1,stomach
PD_06_PD_08,0.0799695421121334,SNU1,stomach
PD_06_PD_10,-0.4832001274653994,SNU1,stomach
PD_06_PD_14,-0.1092306750542907,SNU1,stomach
PD_07_PD_08,-0.0752708170926964,SNU1,stomach
PD_07_PD_10,-3.44630468607221e-09,SNU1,stomach
PD_08_PD_10,-0.3985026670671669,SNU1,stomach
PD_08_PD_12,0.0,SNU1,stomach
PD_08_PD_14,-0.1092306750542907,SNU1,stomach
PD_08_PD_15,-0.0098841814937482,SNU1,stomach
PD_10_PD_12,-2.4723189384623367e-08,SNU1,stomach
PD_10_PD_13,1.9508095139286752e-10,SNU1,stomach
PD_10_PD_15,-1.0535183836424268e-10,SNU1,stomach
PD_01_PD_02,-0.0039378924889714,SNU16,stomach
PD_01_PD_03,-0.0084148105660529,SNU16,stomach
PD_01_PD_08,-0.0392030329852171,SNU16,stomach
PD_01_PD_10,-0.0101155627716147,SNU16,stomach
PD_03_PD_05,-6.113867412338436e-09,SNU16,stomach
PD_03_PD_06,-0.0203411052157417,SNU16,stomach
PD_03_PD_07,-1.7217838266248007e-09,SNU16,stomach
PD_03_PD_08,-0.0203442235771951,SNU16,stomach
PD_03_PD_09,-3.126405312414704e-08,SNU16,stomach
PD_03_PD_10,-3.157879938653352e-07,SNU16,stomach
PD_03_PD_11,-3.1583538140367295e-07,SNU16,stomach
PD_03_PD_12,-2.0450308113595386e-13,SNU16,stomach
PD_03_PD_15,-7.563949466771192e-12,SNU16,stomach
PD_06_PD_08,0.0032970847389436,SNU16,stomach
PD_06_PD_10,-0.5084986617068908,SNU16,stomach
PD_06_PD_14,-0.011712332747083,SNU16,stomach
PD_07_PD_08,-0.0066378695555228,SNU16,stomach
PD_07_PD_10,-1.567766028109929e-09,SNU16,stomach
PD_08_PD_10,-0.3501842764449232,SNU16,stomach
PD_08_PD_12,-4.261477219880128e-06,SNU16,stomach
PD_08_PD_14,-0.0117165942243029,SNU16,stomach
PD_08_PD_15,-0.0004057243171461,SNU16,stomach
PD_10_PD_12,-1.010296346581896e-07,SNU16,stomach
PD_10_PD_13,4.739175718526667e-11,SNU16,stomach
PD_10_PD_15,-3.5511482643357795e-11,SNU16,stomach
PD_01_PD_02,-0.0023856833648613,SNU5,stomach
PD_01_PD_03,-0.0057677380939731,SNU5,stomach
PD_01_PD_08,-0.0348228687259601,SNU5,stomach
PD_01_PD_10,-0.0042533550989648,SNU5,stomach
PD_03_PD_05,-1.040416189090898e-06,SNU5,stomach
PD_03_PD_06,-0.0177345159048986,SNU5,stomach
PD_03_PD_07,-1.1577143776975165e-07,SNU5,stomach
PD_03_PD_08,-0.0177345159048986,SNU5,stomach
PD_03_PD_09,-1.0404151353782254e-06,SNU5,stomach
PD_03_PD_10,-1.2442325994621584e-05,SNU5,stomach
PD_03_PD_11,-1.244767172547956e-05,SNU5,stomach
PD_03_PD_12,0.0,SNU5,stomach
PD_03_PD_15,-7.484296626891762e-09,SNU5,stomach
PD_06_PD_08,0.00150704848052,SNU5,stomach
PD_06_PD_10,-0.5467360155282758,SNU5,stomach
PD_06_PD_14,-0.0088525119661178,SNU5,stomach
PD_07_PD_08,-0.0026721907614345,SNU5,stomach
PD_07_PD_10,-9.115326371489375e-08,SNU5,stomach
PD_08_PD_10,-0.4663629382032963,SNU5,stomach
PD_08_PD_12,0.0,SNU5,stomach
PD_08_PD_14,-0.0088525119661178,SNU5,stomach
PD_08_PD_15,-0.0002361128279857,SNU5,stomach
PD_10_PD_12,-6.102119920470273e-10,SNU5,stomach
PD_10_PD_13,5.351377674323032e-09,SNU5,stomach
PD_10_PD_15,-3.746896459766447e-09,SNU5,stomach
PD_01_PD_02,-0.0042887355412217,TGBC11TKB,stomach
PD_01_PD_03,-0.0092353101904194,TGBC11TKB,stomach
PD_01_PD_08,-0.0527116863898007,TGBC11TKB,stomach
PD_01_PD_10,-0.0075923037975914,TGBC11TKB,stomach
PD_03_PD_05,-1.0672750461182543e-09,TGBC11TKB,stomach
PD_03_PD_06,-0.028080672059745,TGBC11TKB,stomach
PD_03_PD_07,-8.546308105650269e-11,TGBC11TKB,stomach
PD_03_PD_08,-0.0280395617291628,TGBC11TKB,stomach
PD_03_PD_09,-1.0672750461182543e-09,TGBC11TKB,stomach
PD_03_PD_10,-5.754061321860959e-07,TGBC11TKB,stomach
PD_03_PD_11,-5.754588138229266e-07,TGBC11TKB,stomach
PD_03_PD_12,-1.809663530139005e-14,TGBC11TKB,stomach
PD_03_PD_15,-4.952704912852823e-13,TGBC11TKB,stomach
PD_06_PD_08,0.0044343109552807,TGBC11TKB,stomach
PD_06_PD_10,-0.527434164683038,TGBC11TKB,stomach
PD_06_PD_14,-0.0166218210109185,TGBC11TKB,stomach
PD_07_PD_08,-0.0075845783986445,TGBC11TKB,stomach
PD_07_PD_10,-1.2562473283850295e-09,TGBC11TKB,stomach
PD_08_PD_10,-0.37638927387194,TGBC11TKB,stomach
PD_08_PD_12,-2.41173081505508e-10,TGBC11TKB,stomach
PD_08_PD_14,-0.0166218212520916,TGBC11TKB,stomach
PD_08_PD_15,-0.0005376972154829,TGBC11TKB,stomach
PD_10_PD_12,-4.440892098500626e-16,TGBC11TKB,stomach
PD_10_PD_13,5.2681636830698147e-11,TGBC11TKB,stomach
PD_10_PD_15,-4.8590020895744595e-11,TGBC11TKB,stomach
PD_01_PD_08,-0.0405553389076287,NCCIT,testis
PD_01_PD_10,-0.0011255494115534,NCCIT,testis
PD_06_PD_08,2.4107098245629288e-05,NCCIT,testis
PD_06_PD_10,-0.4266818533476327,NCCIT,testis
PD_06_PD_14,-0.0426432591543448,NCCIT,testis
PD_07_PD_08,-0.0001527662957039,NCCIT,testis
PD_07_PD_10,-1.0165202013467932e-10,NCCIT,testis
PD_08_PD_10,-0.0082174654711456,NCCIT,testis
PD_08_PD_12,-0.1028558324347099,NCCIT,testis
PD_08_PD_14,-0.1454712991524973,NCCIT,testis
PD_08_PD_15,-3.4982497597702e-05,NCCIT,testis
PD_10_PD_12,-2.49285481146444e-10,NCCIT,testis
PD_10_PD_13,5.95967719618784e-13,NCCIT,testis
PD_10_PD_15,-4.619638005465276e-13,NCCIT,testis
PD_01_PD_02,-0.006647656323563,NEC8,testis
PD_01_PD_03,-0.0119523745253898,NEC8,testis
PD_01_PD_08,-0.1762852288688611,NEC8,testis
PD_01_PD_10,-0.0058252637459702,NEC8,testis
PD_03_PD_05,-2.9601974205206716e-09,NEC8,testis
PD_03_PD_06,-0.0922200714084199,NEC8,testis
PD_03_PD_07,-7.520850608955243e-11,NEC8,testis
PD_03_PD_08,-0.0922200714084199,NEC8,testis
PD_03_PD_09,-2.9601974205206716e-09,NEC8,testis
PD_03_PD_10,-6.515240700277758e-07,NEC8,testis
PD_03_PD_11,-6.516100897746568e-07,NEC8,testis
PD_03_PD_12,0.0,NEC8,testis
PD_03_PD_15,-3.238298518226657e-12,NEC8,testis
PD_06_PD_08,0.0183393034929606,NEC8,testis
PD_06_PD_10,-0.5279749508746887,NEC8,testis
PD_06_PD_14,-0.0487000601144378,NEC8,testis
PD_07_PD_08,-0.0047833018038718,NEC8,testis
PD_07_PD_10,-3.629337941291056e-10,NEC8,testis
